Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Finbert Compound,Date
2018-10-22,994.2543540029249,997.2163828629136,981.7150864431123,986.7999267578125,10165580,0.0,0.0,-0.009849352889532117,2018-10-22
2018-10-23,974.013835547852,986.7999390046812,974.013835547852,979.8638305664062,9714282,0.0,0.0,0.019135839999904522,2018-10-23
2018-10-24,989.3176074378059,991.6872545546848,973.8163115162446,983.5169677734375,9036168,0.0,0.0,0.03072991715567918,2018-10-24
2018-10-25,974.31001662358,989.1201609589485,968.8055675930751,971.9404296875,14923528,0.0,0.0,0.03536754801798904,2018-10-25
2018-10-26,971.9403667260275,976.0871586611997,962.1656479928297,968.1884155273438,7577856,0.0,0.0,0.037222600362912986,2018-10-26
2018-10-29,969.6200332477713,970.0396419062616,935.6060600317666,950.9592895507812,8522140,0.0,0.0,0.037964621300882566,2018-10-29
2018-10-30,950.3175559222753,953.773256125629,937.6302235664425,944.2700805664062,6914352,0.0,0.0,0.038261429676070394,2018-10-30
2018-10-31,938.9878390917937,946.8125198010457,930.5707164638195,943.7764282226562,11724702,0.0,0.0,0.03838015302614553,2018-10-31
2018-11-01,952.7859111883234,952.7859111883234,936.0010816647986,943.99853515625,9814526,0.0,0.0,0.03842764236617559,2018-11-01
2018-11-02,950.8112455849738,967.5960754654977,943.8998450459345,962.3878173828125,15046434,0.0,0.0,0.03844663810218761,2018-11-02
2018-11-05,962.6099541552502,967.4232507014841,956.7352519591161,965.621337890625,2852648,0.0,0.0,0.038454236396592414,2018-11-05
2018-11-06,965.127737669146,975.4948386875869,959.1789722654165,960.9562377929688,4242794,0.0,0.0,0.03845727571435434,2018-11-06
2018-11-07,968.0897063915729,970.0396844998043,962.6593204811663,966.583984375,479380,0.0,0.0,0.0384584914414591,2018-11-07
2018-11-09,966.7074474212351,967.5467250769212,955.8960904498332,960.3884887695312,5050810,0.0,0.0,0.03845897773230102,2018-11-09
2018-11-12,963.3998251091266,968.5833752826576,946.4422230225291,948.3675537109375,3953882,0.0,0.0,0.03845917224863778,2018-11-12
2018-11-13,947.3555455604209,956.5871778920441,942.0238696095884,951.6751708984375,6675210,0.0,0.0,0.03845925005517248,2018-11-13
2018-11-14,957.006822701288,967.5960513005202,956.0441272069577,966.4852905273438,13055318,0.0,0.0,0.03845928117778637,2018-11-14
2018-11-15,968.5339878482225,976.1365399013866,953.3782388322304,975.0751342773438,5196262,0.0,0.0,0.03845929362683192,2018-11-15
2018-11-16,977.9631295043993,993.760615695283,977.4694580609341,989.4656982421875,7906608,0.0,0.0,0.03845929860645014,2018-11-16
2018-11-19,992.7733577288071,997.7100725857381,988.2809592615265,994.2050170898438,6143214,0.0,0.0,0.03845930059829743,2018-11-19
2018-11-20,993.7606791584855,997.0188988409051,986.8739861874025,993.4891357421875,2852584,0.0,0.0,0.03845930139503634,2018-11-20
2018-11-21,993.6372144537297,999.1663106079664,989.317589251161,996.5992431640625,3272802,0.0,0.0,0.03845930171373191,2018-11-21
2018-11-22,993.8840592545306,1004.6214134275275,987.4169752304467,990.05810546875,6487276,0.0,0.0,0.03845930184121013,2018-11-22
2018-11-26,994.2049777230058,1013.0138485306243,993.2916975631625,1011.9277954101562,9092218,0.0,0.0,0.038459301892201425,2018-11-26
2018-11-27,1007.60819096825,1020.8631977938664,1007.4600654202839,1018.9379272460938,6447720,0.0,0.0,0.03845930191259794,2018-11-27
2018-11-28,1019.4316641714095,1036.0190750527813,1017.0127219919584,1031.4031982421875,6510554,0.0,0.0,0.03845930192075655,2018-11-28
2018-11-29,1037.203722948256,1055.173315630736,1033.7480227766055,1052.03857421875,15954318,0.0,0.0,0.03845930192401999,2018-11-29
2018-11-30,1051.5200975989005,1055.2473408292417,1041.646669452432,1050.7548828125,6520462,0.0,0.0,0.038459301925325366,2018-11-30
2018-12-03,1052.0138392946367,1057.4442251380158,1040.1163093731316,1043.27587890625,5399928,0.0,0.0,0.03845930192584752,2018-12-03
2018-12-04,1039.3757210251288,1042.140329085002,1026.1454238785418,1029.576416015625,4078710,0.0,0.0,-0.5271301239730319,2018-12-04
2018-12-05,1025.8492530462045,1039.326507472796,1024.8372024884372,1036.3150634765625,5899422,0.0,0.0,-0.7533658943325837,2018-12-05
2018-12-06,1031.6251290089149,1037.5244782970376,1029.3048974697879,1035.253662109375,5865126,0.0,0.0,-0.8438602024764045,2018-12-06
2018-12-07,1040.0176594956163,1045.596171199609,1026.9847809258956,1040.4620361328125,4951960,0.0,0.0,-0.8800579257339327,2018-12-07
2018-12-10,1019.8756883260806,1039.0795779369607,1019.8756883260806,1031.1561279296875,5457528,0.0,0.0,-0.894537015036944,2018-12-10
2018-12-11,1014.9885310630724,1022.5417285753545,1003.1404159144762,1016.7410888671875,9452890,0.0,0.0,-0.9003286507581486,2018-12-11
2018-12-12,1020.3942054517566,1031.67464658156,1017.0126282483153,1029.453125,5685244,0.0,0.0,-0.9026453050466304,2018-12-12
2018-12-13,1034.2417742108826,1049.051918948986,1032.4152137982364,1037.3519287109375,3532118,0.0,0.0,-0.9035719667620231,2018-12-13
2018-12-14,1039.1290337130158,1045.5961782094964,1030.8107417208876,1034.5872802734375,3079142,0.0,0.0,-0.9039426314481802,2018-12-14
2018-12-17,1038.6848491954258,1052.8039024849013,1036.216491664068,1051.6190185546875,4218662,0.0,0.0,-0.904090897322643,2018-12-17
2018-12-18,1048.5581792570383,1055.9632511444468,1037.9936582411058,1054.210693359375,3706984,0.0,0.0,-0.9041502036724282,2018-12-18
2018-12-19,1053.0507455478148,1066.0342098326666,1043.3994434281565,1048.2867431640625,4504948,0.0,0.0,-0.9041739262123423,2018-12-19
2018-12-20,1042.9056273692445,1056.679012370698,1038.0182077854756,1055.197998046875,3990238,0.0,0.0,-0.9041834152283079,2018-12-20
2018-12-21,1053.4949188587843,1060.9494062791832,1041.1778397653707,1042.2144775390625,5110154,0.0,0.0,-0.9041872108346941,2018-12-21
2018-12-24,1038.6846240153234,1038.6846240153234,1025.528329435493,1027.1573486328125,2800744,0.0,0.0,-0.9041887290772486,2018-12-24
2018-12-26,1025.3554843666493,1050.0390540432659,1021.4061132183907,1047.7435302734375,3800958,0.0,0.0,-0.9041893363742703,2018-12-26
2018-12-27,1053.001218122574,1055.5682855947553,1035.9448451726398,1039.203125,5819934,0.0,0.0,-0.004501421853847276,2018-12-27
2018-12-28,1045.2753564248646,1055.3462064071132,1044.362015976727,1048.01513671875,4707806,0.0,0.0,0.355373743954322,2018-12-28
2018-12-31,1054.9759270572188,1054.9759270572188,1044.954372152325,1047.4227294921875,2933264,0.0,0.0,0.49932381027758965,2018-12-31
2019-01-01,1050.3601318261206,1061.8874097045696,1039.4747715359758,1060.455810546875,3186720,0.0,0.0,0.5569038368068967,2019-01-01
2019-01-02,1057.839311693878,1060.159543633097,1046.43545186192,1050.77978515625,4067116,0.0,0.0,0.5799358474186196,2019-01-02
2019-01-03,1048.6568782085271,1050.6562717017578,1038.1910674915055,1042.535400390625,6385832,0.0,0.0,0.5891486516633087,2019-01-03
2019-01-04,1044.2385318788317,1050.779678574208,1041.8195899902669,1045.3245849609375,3643560,0.0,0.0,0.5928337733611844,2019-01-04
2019-01-07,1050.384704651496,1054.1613635037486,1045.5961157617926,1046.904296875,2693506,0.0,0.0,0.5943078220403346,2019-01-07
2019-01-08,1047.570797414594,1048.31130457582,1035.0561781797703,1038.1910400390625,4171730,0.0,0.0,0.5948974415119948,2019-01-08
2019-01-09,1045.5961658343151,1047.2500134568577,1037.9936734618657,1045.0037841796875,4284314,0.0,0.0,0.5951332893006588,2019-01-09
2019-01-10,1045.1025798780422,1048.4595702292797,1033.081630477556,1040.9063720703125,3845770,0.0,0.0,0.5952276284161244,2019-01-10
2019-01-11,1043.5227648937976,1048.558189722441,1040.6594462970365,1042.584716796875,3204020,0.0,0.0,0.5952653640623107,2019-01-11
2019-01-14,1041.5974480719944,1041.5974480719944,1035.9449335105567,1037.524658203125,2427580,0.0,0.0,0.5952804583207851,2019-01-14
2019-01-15,1039.203192099906,1049.792421434671,1037.6974699532936,1047.521484375,2543778,0.0,0.0,0.5952864960241749,2019-01-15
2019-01-16,1046.6082484644428,1049.0518981928274,1040.7829008776605,1046.6822509765625,2626226,0.0,0.0,0.5952889111055308,2019-01-16
2019-01-17,1049.1753535447676,1054.4329068004888,1043.300710915123,1052.65576171875,4120114,0.0,0.0,0.5952898771380732,2019-01-17
2019-01-18,1053.988493959776,1055.963179662745,1043.8929374083964,1051.6435546875,2603988,0.0,0.0,0.5952902635510902,2019-01-18
2019-01-21,1056.4322646291664,1069.539266591596,1049.7924072961132,1060.4803466796875,8780756,0.0,0.0,0.5952904181162969,2019-01-21
2019-01-22,1059.4189200774263,1059.8138813381447,1051.0512131967773,1054.408203125,4398488,0.0,0.0,0.5952904799423796,2019-01-22
2019-01-23,1053.4949066052486,1054.4082470258586,1037.425876309943,1039.3758544921875,3812144,0.0,0.0,-0.1675792770485706,2019-01-23
2019-01-24,1041.6467545003866,1047.3979786551797,1035.673281773955,1037.82080078125,5055786,0.0,0.0,-0.4727271798449507,2019-01-24
2019-01-25,1033.2543372234315,1041.6467518114862,1031.773322884363,1034.7353515625,5631118,0.0,0.0,-0.5947863409635028,2019-01-25
2019-01-28,1031.7734023703365,1037.7221678622616,1025.2322552021992,1028.8853759765625,7680218,0.0,0.0,-0.6436100054109236,2019-01-28
2019-01-29,1025.9727098024068,1028.317649232967,1013.5075054610087,1015.7784423828125,7381394,0.0,0.0,-0.6631394711898919,2019-01-29
2019-01-30,1015.6056435203024,1015.6056435203024,1001.1657528541368,1004.4733276367188,9257080,0.0,0.0,-0.6709512575014792,2019-01-30
2019-01-31,1002.6466967154666,1031.649893875503,998.2036537462697,1026.8118896484375,8289702,0.0,0.0,-0.6740759720261141,2019-01-31
2019-02-01,1026.811933048615,1045.102484816612,1025.158205966446,1031.9954833984375,7827094,0.0,0.0,-0.6753258578359681,2019-02-01
2019-02-04,1034.2417289805803,1043.1278154348288,1028.144838119922,1039.1290283203125,3969144,0.0,0.0,-0.6758258121599097,2019-02-04
2019-02-05,1040.6593818861413,1046.089767654997,1035.2289961172858,1043.6461181640625,4345144,0.0,0.0,-0.6760257938894862,2019-02-05
2019-02-06,1044.7322743563827,1050.039242790798,1043.4240931384697,1047.8917236328125,5437842,0.0,0.0,-0.28519888259542925,2019-02-06
2019-02-07,1049.076491318426,1051.520140779977,1039.5980240136284,1045.225830078125,3608654,0.0,0.0,-0.1288681180778064,2019-02-07
2019-02-08,1042.6341705567302,1058.9006217925128,1039.9929799164738,1047.8917236328125,6117822,0.0,0.0,-0.06633581227075727,2019-02-08
2019-02-11,1043.2758873746561,1057.8884898112092,1043.2758873746561,1056.2840576171875,3518182,0.0,0.0,-0.04132288994793761,2019-02-11
2019-02-12,1055.4695674812065,1060.4062820157303,1048.9531284006862,1051.3720703125,4886194,0.0,0.0,-0.03131772101880975,2019-02-12
2019-02-14,1056.4569169071494,1056.4569169071494,1039.4746670136983,1041.7454833984375,3720694,0.0,0.0,-0.5906256386601403,2019-02-14
2019-02-15,1040.338578926043,1040.7088325137418,1025.9479838356644,1037.0308837890625,4208262,0.0,0.0,-0.8132892504543453,2019-02-15
2019-02-18,1040.0669964644378,1045.5960923947137,1029.798606579496,1031.723876953125,3569372,0.0,0.0,-0.9023546951720274,2019-02-18
2019-02-19,1031.6252551885125,1040.733469779429,1025.9480332370954,1028.8360595703125,2634318,0.0,0.0,-0.9379808730591002,2019-02-19
2019-02-20,1031.0328486572525,1042.140456555164,1027.7745687970948,1040.832275390625,2446250,0.0,0.0,-0.9522313442139293,2019-02-20
2019-02-21,1037.5493372512422,1046.5588418640568,1033.5506705327684,1044.5594482421875,2630772,0.0,0.0,-0.957931532675861,2019-02-21
2019-02-22,1046.2872287414084,1050.582266800511,1031.3290801433868,1032.4891357421875,4445354,0.0,0.0,-0.9602116080606335,2019-02-22
2019-02-25,1034.3157059884977,1051.4954968148397,1034.3157059884977,1049.249267578125,4070298,0.0,0.0,-0.9611236382145427,2019-02-25
2019-02-26,1042.26378035752,1049.0517623491914,1037.2530636792221,1041.967529296875,4803714,0.0,0.0,-0.9614884502761063,2019-02-26
2019-02-27,1044.6582682957173,1048.7803528435213,1030.8600539928952,1032.8841552734375,3515046,0.0,0.0,-0.9616343751007317,2019-02-27
2019-02-28,1033.3036898249961,1039.59800038378,1023.4795563239811,1025.6270751953125,5822688,0.0,0.0,-0.9616927450305819,2019-02-28
2019-03-01,1029.9220775313293,1037.1543161688396,1025.3556165524606,1028.490478515625,4676464,0.0,0.0,-0.9617160930025219,2019-03-01
2019-03-05,1031.2301717076316,1042.1897735527778,1021.8998301640589,1040.215087890625,5918638,0.0,0.0,0.16642453787077904,2019-03-05
2019-03-06,1041.6467161882201,1041.7948417221123,1032.044830990019,1038.80810546875,4229022,0.0,0.0,0.6176807902200995,2019-03-06
2019-03-07,1041.4493589448055,1051.5202085063117,1034.2417074275695,1049.7923583984375,5102426,0.0,0.0,0.7981832911598277,2019-03-07
2019-03-08,1044.139860216964,1051.5202245423854,1041.3752517921005,1050.631591796875,3526730,0.0,0.0,0.870384291535719,2019-03-08
2019-03-11,1052.5074404135473,1058.2833717741823,1047.6694365167286,1050.7548828125,4612054,0.0,0.0,0.8992646916860755,2019-03-11
2019-03-12,1059.912627119559,1073.7354280321567,1054.9759125079167,1071.7607421875,7548646,0.0,0.0,0.9108168517462181,2019-03-12
2019-03-13,1073.7354164480525,1102.8620323425052,1072.3038174362248,1099.1842041015625,28583174,0.0,0.0,0.23844000705477664,2019-03-13
2019-03-14,1108.2184995184964,1109.5266807651317,1091.3102508794727,1098.295654296875,7689932,0.0,0.0,-0.030510730821799947,2019-03-14
2019-03-15,1101.3810489551258,1115.6481062200564,1099.924742224491,1112.2418212890625,6381544,0.0,0.0,0.3165443123265458,2019-03-15
2019-03-18,1116.6354581362343,1131.322184478603,1109.2798013883125,1116.413330078125,7179360,0.0,0.0,0.4553663295858841,2019-03-18
2019-03-19,1120.3873625427186,1123.5468116317008,1111.254440662551,1119.5234375,5978996,0.0,0.0,-0.12955337117696836,2019-03-19
2019-03-20,1120.140539832196,1135.4443550524686,1116.215875840436,1134.95068359375,5855996,0.0,0.0,-0.36352125148210934,2019-03-20
2019-03-22,1135.4442777141962,1138.8999776898481,1121.029096206527,1123.670166015625,15201940,0.0,0.0,-0.7231245650459687,2019-03-22
2019-03-25,1115.6975419524722,1129.4463408454874,1112.241841601292,1126.2127685546875,4599630,0.0,0.0,-0.8669658904715125,2019-03-25
2019-03-26,1123.5467370843194,1142.849337825291,1121.91771781777,1141.0474853515625,5893424,0.0,0.0,-0.8725860322194792,2019-03-26
2019-03-27,1144.602024965695,1149.291903988436,1125.102001660614,1135.1728515625,6942650,0.0,0.0,-0.9212232559294501,2019-03-27
2019-03-28,1134.8519743197878,1147.7861424435625,1129.4462959475247,1136.82666015625,9777164,0.0,0.0,-0.9406781454134385,2019-03-28
2019-04-01,1147.909510049653,1151.241792252786,1137.7152430753545,1141.2696533203125,4823538,0.0,0.0,-0.35202737884713814,2019-04-01
2019-04-02,1145.3177663216277,1145.3177663216277,1128.261393584502,1132.9019775390625,5455248,0.0,0.0,-0.11656707222061795,2019-04-02
2019-04-03,1131.5443961376739,1143.3430957638209,1129.6437128158734,1131.865234375,3829726,0.0,0.0,-0.022382949570009875,2019-04-03
2019-04-04,1131.8653293902262,1141.8621772454883,1125.5710177776537,1127.52099609375,4605776,0.0,0.0,0.015290699490233354,2019-04-04
2019-04-05,1129.4216081430675,1142.2323586274842,1126.5582895247624,1138.208984375,4175590,0.0,0.0,0.030360159114330647,2019-04-05
2019-04-08,1144.8240259914762,1146.7740040005558,1125.62025591306,1130.2113037109375,3199066,0.0,0.0,0.03638794296396956,2019-04-08
2019-04-09,1133.7659006833067,1136.9253497543277,1119.1531775480073,1129.1500244140625,5388800,0.0,0.0,0.03879905650382513,2019-04-09
2019-04-10,1110.7607647858742,1127.5455941204164,1101.381007216571,1104.515869140625,54064350,0.0,0.0,0.03976350191976736,2019-04-10
2019-04-11,1108.2430699766674,1117.1785720774503,1104.318405770622,1114.46337890625,4396650,0.0,0.0,0.04014928008614425,2019-04-11
2019-04-12,1111.7975749666887,1121.72029928037,1111.7975749666887,1118.289306640625,4585222,0.0,0.0,0.040303591352695005,2019-04-12
2019-04-15,1120.6342354738838,1131.9392639123926,1117.8450398820378,1129.915283203125,5109890,0.0,0.0,-0.3169272721958185,2019-04-15
2019-04-16,1130.976562409147,1140.33161210075,1125.719009778385,1137.9373779296875,4136888,0.0,0.0,-0.45981961761522394,2019-04-16
2019-04-18,1141.8620388002287,1142.8740893555778,1129.5202528209784,1132.3094482421875,5307428,0.0,0.0,-0.5169765557829861,2019-04-18
2019-04-22,1147.7862844017197,1147.7862844017197,1116.1913071106617,1119.9925537109375,10490210,0.0,0.0,-0.5961397297574809,2019-04-22
2019-04-23,1124.3614563214796,1130.5076418851922,1106.6139914633118,1108.4405517578125,7641200,0.0,0.0,-0.6278049993472787,2019-04-23
2019-04-24,1110.7607838458848,1127.4961981123927,1109.3044771454497,1125.447509765625,6177064,0.0,0.0,-0.6404711071831979,2019-04-24
2019-04-25,1128.977206322292,1134.8519689732445,1114.6854417532816,1117.400634765625,9043318,0.0,0.0,-0.6455375503175655,2019-04-25
2019-04-26,1118.6101372530734,1128.039310553582,1114.1670940167571,1126.0399169921875,5853784,0.0,0.0,-0.6475641275713127,2019-04-26
2019-04-30,1128.0392240005688,1145.317724149374,1124.780944333836,1144.058837890625,6268418,0.0,0.0,-0.6483747584728115,2019-04-30
2019-05-02,1147.045599204175,1164.8917736802064,1144.0835705425761,1162.9912109375,8584650,0.0,0.0,-0.648699010833411,2019-05-02
2019-05-03,1167.1378680425203,1173.950557282344,1163.3366224709184,1168.9891357421875,6175760,0.0,0.0,-0.6488287117776508,2019-05-03
2019-05-06,1159.14055871606,1161.0658291511845,1143.8614515211698,1149.4892578125,6874046,0.0,0.0,-0.6488805921553467,2019-05-06
2019-05-07,1161.0659233809188,1164.0773676651374,1144.3305081627602,1146.47802734375,4962102,0.0,0.0,-0.6489013443064251,2019-05-07
2019-05-08,1146.5766346871833,1147.193723991279,1129.5202622169247,1139.0234375,6032104,0.0,0.0,-0.6489096451668563,2019-05-08
2019-05-09,1135.4443628120175,1135.4443628120175,1121.4241414987034,1130.951904296875,4513862,0.0,0.0,-0.6489129655110288,2019-05-09
2019-05-10,1131.1740710283452,1147.7366509629364,1131.1740710283452,1133.7164306640625,5297100,0.0,0.0,-0.6489142936486979,2019-05-10
2019-05-13,1133.4942844038785,1142.0348240478625,1125.570834032939,1129.125244140625,5535816,0.0,0.0,-0.6489148249037655,2019-05-13
2019-05-14,1133.8152804576953,1140.874806829151,1123.3741767143456,1129.470947265625,5247372,0.0,0.0,-0.6489150374057926,2019-05-14
2019-05-15,1133.469708870813,1138.9988052968376,1126.6570183971119,1128.8785400390625,4478174,0.0,0.0,-0.6489151224066034,2019-05-15
2019-05-16,1125.842345271096,1144.823986662894,1125.5708018936605,1140.7017822265625,4025068,0.0,0.0,-0.6489151564069278,2019-05-16
2019-05-17,1141.862003240876,1169.6557285056585,1141.170911457661,1166.101318359375,7379390,0.0,0.0,-0.6489151700070575,2019-05-17
2019-05-20,1188.7607908776818,1203.9164795134725,1174.937990983755,1200.78173828125,8849816,0.0,0.0,-0.6489151754471094,2019-05-20
2019-05-21,1203.571016666912,1209.1988230876548,1184.5399578233414,1186.6380615234375,5162588,0.0,0.0,-0.6489151776231301,2019-05-21
2019-05-22,1190.6615906805775,1197.6469938152732,1181.972924543371,1187.650146484375,5693330,0.0,0.0,-0.6489151784935384,2019-05-22
2019-05-23,1189.2545468192836,1204.5089467190664,1144.8735307873558,1151.291259765625,16540998,0.0,0.0,-0.825329237944237,2019-05-23
2019-05-24,1164.9165853158418,1177.974172059279,1155.265283627122,1171.6552734375,6846400,0.0,0.0,-0.8958948617245164,2019-05-24
2019-05-27,1174.3948742409032,1195.6227449649325,1171.1120075599604,1188.93359375,6024512,0.0,0.0,-0.9241211112366281,2019-05-27
2019-05-28,1192.957085504289,1194.6849356177856,1178.4184850829176,1192.8089599609375,3682420,0.0,0.0,-0.9354116110414729,2019-05-28
2019-05-29,1189.8469662345788,1200.016646840749,1189.8469662345788,1193.154541015625,3737608,0.0,0.0,-0.9399278109634107,2019-05-29
2019-05-30,1192.710195161381,1208.4582658360678,1191.2538885231677,1204.336181640625,4679600,0.0,0.0,-0.9417342909321859,2019-05-30
2019-05-31,1212.8521158113685,1216.900197841122,1163.4849678259275,1197.326171875,9892540,0.0,0.0,-0.942456882919696,2019-05-31
2019-06-03,1198.1406843528432,1214.3331330342344,1197.1286337117692,1213.000244140625,4240430,0.0,0.0,-0.9427459197147,2019-06-03
2019-06-04,1211.9633819434302,1217.2703499091704,1205.0766894789858,1210.6304931640625,3221494,0.0,0.0,-0.9428615344327016,2019-06-04
2019-06-06,1211.0748890174177,1219.3685942493494,1191.402152231025,1196.3388671875,7817462,0.0,0.0,-0.9429077803199022,2019-06-06
2019-06-07,1197.4740673043823,1211.5931185461302,1189.2544861271786,1208.3348388671875,3985466,0.0,0.0,-0.9429262786747825,2019-06-07
2019-06-10,1219.3437072576164,1219.3437072576164,1200.6583162103188,1204.656982421875,3538570,0.0,0.0,-0.9429336780167346,2019-06-10
2019-06-11,1210.235507764458,1214.3822995564874,1204.7311195431598,1208.705078125,3551646,0.0,0.0,-0.9429366377535154,2019-06-11
2019-06-12,1207.0266613768945,1208.7050960496897,1196.4867280050769,1198.165283203125,3654310,0.0,0.0,-0.9429378216482278,2019-06-12
2019-06-13,1202.5590365911614,1210.4824880753374,1192.6856068352452,1206.878662109375,5553974,0.0,0.0,-0.9429382952061127,2019-06-13
2019-06-14,1206.014530426807,1213.9132728785598,1197.1531528437956,1202.1392822265625,5978460,0.0,0.0,-0.9429384846292667,2019-06-14
2019-06-17,1202.0899700035643,1204.508911876837,1193.3520095217311,1195.6722412109375,6405010,0.0,0.0,-0.9429385603985283,2019-06-17
2019-06-18,1193.697646190467,1200.6090469541834,1186.7862454267504,1193.327392578125,6209826,0.0,0.0,-0.9429385907062329,2019-06-18
2019-06-19,1198.1405022278138,1206.977172184126,1193.0556626415344,1198.8070068359375,5372138,0.0,0.0,-0.9429386028293147,2019-06-19
2019-06-20,1206.258128026123,1210.5548787371722,1199.4279558543396,1205.2646484375,5585746,7.5,0.0,-0.8760944766260534,2019-06-20
2019-06-21,1205.090802172166,1206.9287152495413,1194.9820983350462,1199.229248046875,6625130,0.0,0.0,-0.8493568261447489,2019-06-21
2019-06-24,1198.111602052196,1207.3758725948107,1197.142983643956,1201.092041015625,3457500,0.0,0.0,-0.8386617659522271,2019-06-24
2019-06-25,1202.0359320833077,1212.7903009462748,1193.6658173966407,1206.4320068359375,4449900,0.0,0.0,-0.8343837418752185,2019-06-25
2019-06-26,1204.4450384585718,1226.9473769547624,1203.1038651758845,1225.9041748046875,5266818,0.0,0.0,-0.832672532244415,2019-06-26
2019-06-27,1226.326383985712,1239.1174338642466,1220.0674139820032,1223.1224365234375,9939618,0.0,0.0,-0.8319880483920936,2019-06-27
2019-06-28,1223.9669405370846,1229.4310786644821,1210.5798263798347,1213.907958984375,6378422,0.0,0.0,-0.9063594790647651,2019-06-28
2019-07-01,1219.993066172613,1236.385481149688,1217.037488333137,1234.6717529296875,4262080,0.0,0.0,-0.9361080513338338,2019-07-01
2019-07-02,1235.888666003883,1240.6076942703767,1225.5564535444748,1239.3658447265625,3623414,0.0,0.0,-0.9480074802414612,2019-07-02
2019-07-03,1241.3526952796567,1243.488700562821,1233.4048588953133,1236.7081298828125,3731628,0.0,0.0,-0.9527672518045122,2019-07-03
2019-07-04,1239.2665060910297,1240.8063267421903,1227.9408141329877,1233.8023681640625,3996982,0.0,0.0,-0.9546711604297325,2019-07-04
2019-07-05,1234.4480966288727,1239.3409107798616,1221.9798794306282,1228.139404296875,3791530,0.0,0.0,-0.9554327238798207,2019-07-05
2019-07-08,1229.2075634540533,1229.2324247002837,1190.7102268522726,1196.9443359375,7303570,0.0,0.0,-0.955737349259856,2019-07-08
2019-07-09,1194.0881752235805,1197.540493036912,1178.7637018499133,1181.818603515625,8241344,0.0,0.0,-0.9558591994118701,2019-07-09
2019-07-10,1181.6198819258773,1191.1821237449308,1175.4106339914272,1186.5872802734375,5784574,0.0,0.0,-0.9559079394726757,2019-07-10
2019-07-11,1193.6657511709805,1199.1298890248634,1190.0146650952302,1195.7271728515625,4548798,0.0,0.0,-0.3305231744443895,2019-07-11
2019-07-12,1201.116863704072,1201.116863704072,1184.749311176874,1189.1453857421875,4488136,0.0,0.0,-0.7100953270503092,2019-07-12
2019-07-15,1190.188673832407,1193.665852762635,1180.9245241923352,1189.5677490234375,4116592,0.0,0.0,-0.8619241880926771,2019-07-15
2019-07-16,1201.1168502673222,1201.1168502673222,1183.234217260861,1187.80419921875,6385284,0.0,0.0,-0.9226557325096243,2019-07-16
2019-07-17,1188.6734843686388,1197.9377544360973,1187.85391220548,1190.9088134765625,3879868,0.0,0.0,-0.9469483502764031,2019-07-17
2019-07-18,1193.6658558506397,1206.5810919106132,1193.1193935075821,1198.0867919921875,5401292,0.0,0.0,-0.9580683385430186,2019-07-18
2019-07-19,1199.6265932369247,1202.4579857859653,1175.7830833092341,1180.079833984375,4469614,0.0,0.0,-0.962516333849665,2019-07-19
2019-07-22,1164.854823340917,1167.264059864822,1133.187661299133,1141.135498046875,11085648,0.0,0.0,-0.960043487767701,2019-07-22
2019-07-23,1139.769416460223,1139.769416460223,1113.7154394541062,1124.3704833984375,13901432,0.0,0.0,-0.9608140488807161,2019-07-23
2019-07-24,1121.0175759395224,1139.0243942081865,1118.1613220072516,1133.0137939453125,8681870,0.0,0.0,-0.9605297574289162,2019-07-24
2019-07-25,1135.0504204498645,1150.176122804488,1132.6909064467413,1135.572021484375,9731004,0.0,0.0,-0.9604160408481963,2019-07-25
2019-07-26,1131.6726032537376,1139.3472090115972,1129.0151180527837,1131.2255859375,6414914,0.0,0.0,-0.9603705542159084,2019-07-26
2019-07-29,1129.3628923355043,1129.3628923355043,1104.2775303078067,1114.833251953125,4988246,0.0,0.0,-0.37329297311592124,2019-07-29
2019-07-30,1120.1483832465278,1128.1955447160835,1112.64756285783,1118.7823486328125,5197068,0.0,0.0,-0.1384619406759263,2019-07-30
2019-07-31,1112.6971606541124,1126.1091353584252,1109.8409067818975,1118.484130859375,6945920,0.0,0.0,-0.04452952769992832,2019-07-31
2019-08-01,1109.747088234134,1115.173553784394,1093.7662043144257,1106.11279296875,9120838,2.5,0.0,-0.006956562509529128,2019-08-01
2019-08-02,1100.7359781909063,1107.2079672078587,1086.2984642300123,1102.40380859375,13912768,0.0,0.0,0.008072623566630549,2019-08-02
2019-08-05,1093.7911146072206,1095.2597340326374,1076.5905340207173,1084.929443359375,9911220,0.0,0.0,0.01408429799709442,2019-08-05
2019-08-06,1078.8308216289113,1100.3626319821417,1078.8308216289113,1089.833251953125,12445470,0.0,0.0,0.016488967769279966,2019-08-06
2019-08-07,1090.281261402172,1096.2554053002661,1077.8351282811427,1087.294189453125,9375068,0.0,0.0,0.017450835678154187,2019-08-07
2019-08-08,1094.263969908326,1116.667008418733,1086.796290404857,1111.76318359375,9855800,0.0,0.0,0.017835582841703876,2019-08-08
2019-08-09,1118.658421803106,1139.567925014379,1115.0739598471694,1136.0830078125,15218056,0.0,0.0,-0.5480516220433435,2019-08-09
2019-08-13,1131.7517536734813,1131.7517536734813,1096.5541149963317,1105.390869140625,7720034,0.0,0.0,-0.7744065039973624,2019-08-13
