,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Finbert Compound
241,2016-08-26,613.9984490437761,614.9243316178869,611.0259287668154,612.5852661132812,1260568,0.0,0.0,0.0
242,2016-08-29,611.805637778204,611.805637778204,602.4007164859368,603.3265991210938,1472092,0.0,0.0,0.0
243,2016-08-30,606.7376755997528,619.1151168296532,606.1772682802178,618.213623046875,4933804,0.0,0.0,0.0
244,2016-08-31,618.3841651296005,631.0539746594426,616.6786138467371,629.2022094726562,5580682,0.0,0.0,0.8020077990368009
245,2016-09-01,627.6429008175106,628.6175015951776,621.5029278151911,625.5474853515625,2612338,0.0,0.0,-0.9562390185892582
246,2016-09-02,626.4245462780997,628.1300973570366,624.3048018341154,626.2296142578125,1977594,0.0,0.0,0.0
247,2016-09-06,628.6418777785728,635.3909761313384,628.6418777785728,633.6854248046875,2754442,0.0,0.0,0.0
248,2016-09-07,633.9777827287893,635.926984212967,625.2550941901125,627.0337524414062,2008222,0.0,0.0,0.0
249,2016-09-08,628.6175026141356,631.1758296596582,625.4987682235638,628.3251342773438,1452690,0.0,0.0,0.0
250,2016-09-09,628.6174458944446,630.8102974498904,622.9160556442479,628.8123779296875,2006884,0.0,0.0,0.0
251,2016-09-12,621.1616206206361,625.8884688563459,619.6022835750816,623.6956176757812,1992864,0.0,0.0,0.0
252,2016-09-14,621.3078729368631,622.282473521862,616.6298020258477,618.6033325195312,1924754,0.0,0.0,0.0
253,2016-09-15,619.8460895190577,625.6449759956598,618.7983817946653,623.549560546875,1750906,0.0,0.0,0.0
254,2016-09-16,625.5962147787708,635.6833082564905,625.5962147787708,632.4427490234375,3262908,0.0,0.0,0.0
255,2016-09-19,632.0286085820211,634.7087607386911,627.6429050529246,628.6906127929688,2947416,0.0,0.0,0.0
256,2016-09-20,629.9088187736771,631.0539627163741,625.7180475977931,627.8621215820312,1889124,0.0,0.0,0.0
257,2016-09-21,629.5920453584203,632.5158474266483,627.5941258421122,630.079345703125,2128200,0.0,0.0,0.0
258,2016-09-22,635.9269616691379,641.7501771027203,633.7584988888265,636.8528442382812,3277900,0.0,0.0,0.0
259,2016-09-23,636.4386384818473,642.4811151633843,634.2213981212684,639.6791381835938,2438404,0.0,0.0,0.0
260,2016-09-26,636.4629947197632,637.827459535491,630.4204582978236,631.6143798828125,2788386,0.0,0.0,0.0
261,2016-09-27,633.0031336911793,636.4873429752978,630.980825408657,632.5402221679688,2028406,0.0,0.0,0.0
262,2016-09-28,633.4418010392133,633.490519182168,628.1302147890881,631.1758422851562,2494826,0.0,0.0,0.0
263,2016-09-29,632.491514248974,636.4143061628547,617.8725026219558,622.5262451171875,8225006,0.0,0.0,0.0
264,2016-09-30,622.3312804448552,624.2317637537334,617.6044907271779,620.26025390625,2069214,0.0,0.0,0.0
265,2016-10-03,624.2317523273684,628.5687373669832,621.9901826000672,627.2529907226562,1950274,0.0,0.0,0.8699806928634644
266,2016-10-04,627.935222333557,631.0539564865335,624.8652658037555,628.398193359375,1387756,0.0,0.0,0.0
267,2016-10-05,632.5158045511982,633.5147939840879,621.9901297160476,626.7169189453125,1823510,0.0,0.0,0.0
268,2016-10-06,627.2043110176909,631.3463642728962,623.281578625766,624.6947021484375,1447856,0.0,0.0,0.0
269,2016-10-07,625.6936984512436,627.5210749070006,621.9171204426788,624.036865234375,1668732,0.0,0.0,0.0
270,2016-10-10,626.1809539039263,627.5941368252821,623.1353266962224,625.8641967773438,2359656,0.0,0.0,0.0
271,2016-10-13,623.2571314583437,623.2571314583437,612.2684850573563,615.3385009765625,2259678,0.0,0.0,0.0
272,2016-10-14,616.8003617293043,617.8967874167552,611.074583139283,614.8755493164062,2033558,0.0,0.0,0.0
273,2016-10-17,616.6785647008187,617.1171468927269,600.7194789687351,603.131591796875,2567680,0.0,0.0,-0.9545658817514776
274,2016-10-18,605.8117824730671,613.9984522976654,603.765144759371,612.9507446289062,1305484,0.0,0.0,0.0
275,2016-10-19,614.5344729645436,615.4603555468292,608.1508501365342,613.1943969726562,1522452,0.0,0.0,0.0
276,2016-10-20,614.1202797413063,617.6288185453496,609.6127514035899,611.8056030273438,1600178,0.0,0.0,0.8063045032322407
277,2016-10-21,612.0493537968028,620.3090724764473,609.1255511512768,619.212646484375,1978204,0.0,0.0,0.0
278,2016-10-24,619.7242327119635,622.2094526505086,614.5101426549195,615.7283935546875,1627832,0.0,0.0,0.8656673468649387
279,2016-10-25,617.8968601091651,617.8968601091651,606.2260402125804,609.2716674804688,2750898,0.0,0.0,-0.9481533765792848
280,2016-10-26,605.8849077757717,616.4349727639305,601.8403503647877,603.911376953125,2683270,0.0,0.0,0.0
281,2016-10-27,603.7651805272841,612.5365875083099,596.5287816649198,610.1488037109375,5811930,0.0,0.0,0.0
282,2016-10-28,611.318282099774,614.9243165456099,604.3011452428593,613.5355224609375,2660268,0.0,0.0,0.0
283,2016-11-01,612.049296714954,615.8745929224402,607.6879819694292,613.9010620117188,1701208,0.0,0.0,0.0
284,2016-11-02,609.6613802168757,611.9029496513033,604.9833093352662,607.249267578125,3237216,0.0,0.0,0.0
285,2016-11-03,606.6889220421086,613.9984271269533,600.2321925504958,611.5375366210938,3157906,0.0,0.0,0.0
286,2016-11-04,610.4899006832451,610.4899006832451,605.1052080358132,606.055419921875,2867460,0.0,0.0,0.0
287,2016-11-07,610.1000004494165,611.4887944640022,604.2523966112432,608.8573608398438,2835696,0.0,0.0,0.0
288,2016-11-08,609.6614893342319,613.023873830123,604.3011851910433,611.2208862304688,2674082,0.0,0.0,0.0
289,2016-11-09,584.7603568306694,612.7314057960496,582.4943985509706,609.7344970703125,6822734,0.0,0.0,0.0
290,2016-11-10,615.8258336665431,625.2063656531551,611.123373267182,623.0379028320312,5350368,0.0,0.0,0.0
291,2016-11-11,620.8205895618884,624.7189920081169,616.7272550963683,621.69775390625,3569660,0.0,0.0,0.0
292,2016-11-15,622.5262076618615,628.1301617817138,609.4422049398831,611.4401245117188,6256262,0.0,0.0,0.0
293,2016-11-16,617.8967956235779,617.8967956235779,604.2767756969714,606.3721313476562,4323872,0.0,0.0,0.0
294,2016-11-17,603.4240481046303,608.5894199254017,597.0160365955314,599.4768676757812,2407812,0.0,0.0,0.0
295,2016-11-18,602.3032509054757,602.3032509054757,589.2435773345977,590.315673828125,3439950,0.0,0.0,0.0
296,2016-11-21,594.2627629267547,594.2627629267547,579.0833454822803,584.1268920898438,2776260,0.0,0.0,0.0
297,2016-11-22,588.0740585260994,588.0740585260994,579.5706321274381,583.8101806640625,5008892,0.0,0.0,0.0
298,2016-11-23,586.2222091826136,586.2222091826136,575.5503216571233,577.3289794921875,1766346,0.0,0.0,0.0
299,2016-11-24,576.9635416666666,578.0843561243366,565.7069168976835,567.948486328125,7642998,0.0,0.0,-0.9474317422136664
300,2016-11-25,569.6541048591433,581.4467494463541,564.2938010495193,579.5463256835938,2984980,0.0,0.0,0.0
301,2016-11-28,575.1362237032741,584.2243869004592,574.0885160799962,577.182861328125,2065090,0.0,0.0,0.0
302,2016-11-29,577.3046866547392,581.3249144433792,573.3088476769618,574.4052734375,1966322,0.0,0.0,0.0
303,2016-11-30,577.4509174760508,585.7350234651586,575.5504342050976,584.5654907226562,3221420,0.0,0.0,0.0
304,2016-12-01,585.881239703999,588.6101097907956,581.3493226155481,583.4203491210938,2238492,0.0,0.0,0.0
305,2016-12-02,579.4001343995093,585.7106503368108,573.4063161117581,579.4488525390625,2031336,0.0,0.0,0.0
306,2016-12-05,578.7178725087008,584.2487194766612,573.3088506258712,582.9817504882812,2275968,0.0,0.0,0.0
307,2016-12-06,582.3239472029142,586.1492432436252,579.9848816126544,582.055908203125,1351482,0.0,0.0,0.0
308,2016-12-07,585.6619613067448,587.6355516784644,568.6795546272408,575.7941284179688,2814096,0.0,0.0,0.0
309,2016-12-08,578.4255301382901,587.4649756542963,578.4255301382901,584.5167846679688,2154848,0.0,0.0,0.0
310,2016-12-09,584.3218724832956,585.8812693868314,578.9128501741052,583.9320678710938,2193976,0.0,0.0,0.8996888641268015
311,2016-12-12,580.8620026725716,580.9351096202245,575.5504170934339,577.182861328125,1712636,0.0,0.0,0.0
312,2016-12-13,575.1361956742089,580.0579169492764,574.3078089342605,578.0599975585938,1263434,0.0,0.0,0.0
313,2016-12-14,578.4255241797242,578.9128245370787,571.7982512166851,572.9190063476562,2157072,0.0,0.0,0.0
314,2016-12-15,567.3151288712204,582.0803554875151,567.0227605142959,573.357666015625,2470744,0.0,0.0,0.0
315,2016-12-16,573.3575453525792,577.4508799428254,570.8967144243551,576.1351928710938,1627914,0.0,0.0,0.0
316,2016-12-19,573.4550528729927,574.7707399717177,570.3850369960963,573.4306640625,1580218,0.0,0.0,0.0
317,2016-12-20,573.065223595027,577.4509268368256,570.9698082522048,575.9403076171875,2094996,0.0,0.0,0.0
318,2016-12-21,576.963666909428,577.4509673037771,572.5779633602854,575.0144653320312,1329438,0.0,0.0,0.0
319,2016-12-22,573.2601535509921,574.7707727651357,569.3617506835727,571.6520385742188,1402858,0.0,0.0,0.0
320,2016-12-23,570.6286677691155,579.5218985007862,569.8002810291671,578.0599975585938,2376258,0.0,0.0,0.0
321,2016-12-26,574.3079432431433,577.9870257837848,570.1902189353806,572.5780029296875,2091932,0.0,0.0,0.0
322,2016-12-27,574.67331542234,578.3767861136536,572.0418816863078,577.54833984375,2449648,0.0,0.0,0.0
323,2016-12-28,579.8387189915941,582.2995501557024,575.5017338253108,578.3037109375,3253920,0.0,0.0,-0.1978165656328201
324,2016-12-29,577.4509290389809,588.6344485542538,575.7209889597112,587.2943725585938,4050408,0.0,0.0,0.0
325,2016-12-30,584.7604387730627,590.6080431607934,584.7360499608174,587.7816772460938,2033270,0.0,0.0,0.0
326,2017-01-02,589.3653763460246,589.6821334661162,580.8863979614524,583.3472290039062,1854328,0.0,0.0,0.0
327,2017-01-03,585.1502696632017,585.7106174639769,577.8163757823544,579.8386840820312,1923750,0.0,0.0,-0.9539195084944369
328,2017-01-04,579.8142635001319,580.8619710664013,576.8661323077239,577.6945190429688,3483560,0.0,0.0,0.0
329,2017-01-05,579.4001704682861,582.0803226445481,576.5250862367682,578.0357055664062,3388192,0.0,0.0,0.0
330,2017-01-06,579.9361974714192,583.980814608597,579.0103148091229,581.6661376953125,2762630,0.0,0.0,0.0
331,2017-01-09,584.2000449915446,586.7827607832638,580.9351562600438,582.42138671875,2286898,0.0,0.0,0.0
332,2017-01-10,582.9086003705038,592.9470342297734,582.4700776844331,591.7531127929688,2773058,0.0,0.0,0.0
333,2017-01-11,593.2881577552041,603.3265327574078,592.3135570853804,601.32861328125,4671702,0.0,0.0,0.0
334,2017-01-12,601.81591796875,606.0554071191834,597.1865647536058,601.81591796875,1458158,0.0,0.0,0.0
335,2017-01-13,603.7651697495404,604.1062562209718,598.6972339095438,600.5977172851562,1925206,0.0,0.0,0.0
336,2017-01-16,601.0849135420507,608.8573294489387,600.7438271297035,607.980224609375,1882932,0.0,0.0,-0.902237083762884
337,2017-01-17,607.663598810226,610.2950328672526,602.4251195101378,603.5215454101562,1779806,0.0,0.0,0.0
338,2017-01-18,604.6910223702135,612.0492458331693,604.6666335585028,605.5194091796875,2306444,0.0,0.0,0.0
339,2017-01-19,606.6402341176679,606.6402341176679,601.8159486244258,602.449462890625,1756206,0.0,0.0,0.0
340,2017-01-20,602.3032726811009,606.6889761229536,599.3794703865324,602.4738159179688,6971034,0.0,0.0,0.0
341,2017-01-23,602.3032118030952,609.1254164675315,602.205775530422,606.5183715820312,2396924,0.0,0.0,0.0
342,2017-01-24,609.1254669546802,619.6024249863007,608.7599916745074,617.6776123046875,5130932,0.0,0.0,0.919044302776456
343,2017-01-25,620.1384443382187,631.3463529453298,618.9201934026631,628.9098510742188,7818492,0.0,0.0,0.0
344,2017-01-27,633.0030941833057,633.4903944867572,627.6427908453409,629.5432739257812,3426118,0.0,0.0,0.0
345,2017-01-30,630.0550193550592,630.0550193550592,624.0125420695996,626.1566162109375,2659814,0.0,0.0,0.0
346,2017-01-31,624.913958936312,629.9331166752708,622.2825252411308,626.9849853515625,3050520,0.0,0.0,-0.9621525360271336
347,2017-02-01,626.7657092346913,638.3634817816339,623.9881209323528,636.26806640625,5455332,0.0,0.0,-0.953120349906385
348,2017-02-02,636.2680360051721,636.2680360051721,629.8844133893488,632.85693359375,2985818,0.0,0.0,0.0
349,2017-02-03,633.0031292940621,641.2872349122292,631.7848784678611,638.8751220703125,4002552,0.0,0.0,0.0
350,2017-02-06,639.4842232543095,643.2364118628825,639.0699704011738,640.361328125,2155110,0.0,0.0,0.0
351,2017-02-07,641.2873895481517,642.2619904441216,634.9280949079814,636.9747924804688,1705960,0.0,0.0,0.0
352,2017-02-08,637.1695959401663,642.6029472505094,632.588960756753,636.2437133789062,2470480,0.0,0.0,0.0
353,2017-02-09,638.0710546727163,643.1877080629295,629.8600561292117,632.3452758789062,2232688,0.0,0.0,0.0
354,2017-02-10,632.6864240318815,637.7543597811837,632.5158807992178,635.2447509765625,1648368,0.0,0.0,0.0
355,2017-02-13,637.1695781623033,640.7999418717212,633.1005727685784,638.4608764648438,1397896,0.0,0.0,0.0
356,2017-02-14,640.3126580054561,640.3126580054561,635.4396545198742,638.8994750976562,1223030,0.0,0.0,0.0
357,2017-02-15,639.3380926785322,645.1856971847383,637.1208521759654,644.3085327148438,3063470,0.0,0.0,0.0
358,2017-02-16,644.6983978995708,649.5714016629839,643.3583218646321,647.086181640625,2521850,0.0,0.0,0.0
359,2017-02-17,704.1490231095435,708.5347263676651,662.9477537073369,671.0369873046875,201129980,0.0,0.0,0.0
360,2017-02-20,663.3132676630107,689.749313843984,662.3143375535703,686.6549682617188,5283358,0.0,0.0,0.0
361,2017-02-21,685.1686813400728,692.843661857374,680.9535214129547,689.7980346679688,3130014,0.0,0.0,0.8459799848496914
362,2017-02-22,689.5299728132585,691.381737876966,679.7108591832832,681.8062744140625,2648388,0.0,0.0,0.0
363,2017-02-23,684.0723471115745,692.624433713135,675.9100651514876,679.4429931640625,17247490,0.0,0.0,0.0
364,2017-02-27,677.7860584743041,681.4164222330065,671.7922404658758,679.1017456054688,2340688,0.0,0.0,0.0
365,2017-02-28,678.7607050800384,680.3931494413401,674.6673700279573,677.396240234375,1464004,0.0,0.0,0.0
366,2017-03-01,680.4906175494901,680.5150063633748,675.5932842365333,678.151611328125,1740868,0.0,0.0,0.0
367,2017-03-02,679.564780700587,680.2713424700767,670.6471597954462,672.5232543945312,2300994,0.0,0.0,0.0
368,2017-03-03,674.6673258197593,674.6673258197593,667.1141704927776,671.0125732421875,1246412,0.0,0.0,0.0
369,2017-03-06,670.915153210154,677.2987759698782,669.1121062039573,672.8399658203125,1839562,0.0,0.0,0.0
370,2017-03-07,673.5709149329635,676.1292417938049,670.6227239946027,675.4957275390625,1556438,0.0,0.0,0.9257206600159408
371,2017-03-08,676.3241997505908,681.8306582759044,672.9862040916987,678.4195556640625,1891072,0.0,0.0,-0.9401344917714596
372,2017-03-09,673.2785809696765,681.5870167459543,673.2785809696765,679.3941650390625,1754658,0.0,0.0,0.0
373,2017-03-10,679.7840061208659,686.1189108374044,678.8825123466477,682.2692260742188,2930352,0.0,0.0,0.0
374,2017-03-14,692.9898676499794,693.988857236132,685.4611004735473,687.4346313476562,3577510,0.0,0.0,0.0
375,2017-03-15,687.55637260306,691.9664643564763,687.361500060178,690.3096313476562,2135930,0.0,0.0,0.0
376,2017-03-16,691.0405851102705,693.3552616745358,688.8721224387624,690.6751098632812,2490054,0.0,0.0,-0.9484018087387084
377,2017-03-17,691.2599428042877,695.621257190257,688.4822950881356,694.8171997070312,1695232,0.0,0.0,0.0
378,2017-03-20,695.2069866310344,701.6393268131649,694.8658407292411,699.8119506835938,4071172,0.0,0.0,-0.927877826616168
379,2017-03-21,698.788762143707,704.1490664558276,698.788762143707,702.1754760742188,2778640,0.0,0.0,0.0
380,2017-03-22,695.7187402742146,700.2506576773644,694.7929171247827,697.2781372070312,2818272,0.0,0.0,0.0
381,2017-03-23,698.9836885653269,699.2760569011955,693.3797341023557,697.2781372070312,2461236,0.0,0.0,0.0
382,2017-03-24,698.3014026066406,699.0079643212474,692.9410987485296,694.0862426757812,1905182,0.0,0.0,0.0
383,2017-03-27,693.9156975835558,693.9156975835558,684.1940794064565,687.0203857421875,2932042,0.0,0.0,0.0
384,2017-03-28,691.1381417244444,694.2568165187744,688.6041440979154,692.06396484375,4030700,0.0,0.0,0.4901315979659557
385,2017-03-29,692.3563804522169,699.1785855431625,691.9665163673427,696.1572875976562,4287886,0.0,0.0,0.0
386,2017-03-30,695.864887092034,721.1801160182619,694.4273748797484,714.479736328125,17160546,0.0,0.0,0.0
387,2017-03-31,708.4373295735076,708.5347658573778,700.0313978602752,702.9552001953125,4825696,0.0,0.0,0.0
388,2017-04-03,704.6363332604818,706.6342528755112,694.8903258848181,698.3988647460938,2074526,0.0,0.0,0.0
389,2017-04-05,699.3978020014129,704.8799307403195,695.6456132363004,697.984619140625,2872040,0.0,0.0,0.0
390,2017-04-06,697.5704648651346,703.1744190013196,694.427401339237,700.9815673828125,3062208,0.0,0.0,0.0
391,2017-04-07,697.3511925545499,704.1490086712895,696.157271001153,701.152099609375,2324180,0.0,0.0,0.0
392,2017-04-10,703.174474065198,703.174474065198,698.1309268446649,698.8618774414062,1696938,0.0,0.0,0.0
393,2017-04-11,698.7886592736464,702.297197785662,697.5704084729601,701.4688110351562,2178130,0.0,0.0,-0.0247860848903656
394,2017-04-12,701.2252150414441,706.5611301666639,699.5196637887373,703.5155029296875,1782546,0.0,0.0,0.0
395,2017-04-13,703.1743907375392,706.0494746410008,700.2749775080165,701.8587036132812,2402118,0.0,0.0,0.0
396,2017-04-17,701.8587495440867,703.5643008459859,695.9867562678702,700.1531982421875,3568528,0.0,0.0,0.0
397,2017-04-18,701.7125199957288,709.022025412351,700.7379192735125,705.2698364257812,1819430,0.0,0.0,0.0
398,2017-04-19,705.123604868592,709.8747832704364,700.737901728428,706.0982055664062,2169072,0.0,0.0,0.0
399,2017-04-20,708.0474154430484,714.4067088664204,708.0230266313486,712.5062255859375,2890686,0.0,0.0,0.0
400,2017-04-21,714.382381956758,730.4632950567395,708.1936907092146,729.2937622070312,8629016,0.0,0.0,0.0
401,2017-04-24,730.0247233910789,749.9553218131811,729.4887048436206,747.055908203125,10103476,0.0,0.0,0.0
402,2017-04-25,748.0304042112809,753.122668926072,745.3745816904146,749.0050048828125,4528890,0.0,0.0,0.0
403,2017-04-26,751.8800757106784,756.7774681815408,715.5761984540623,755.63232421875,3897926,0.0,0.0,0.0
404,2017-04-27,753.4150753860949,766.9863785274898,753.4150753860949,764.3793334960938,8090210,0.0,0.0,0.0
405,2017-04-28,760.1398834512288,760.1398834512288,749.0294108647544,753.6100463867188,2718864,0.0,0.0,0.0
406,2017-05-02,753.8535972353127,755.7540803858276,745.7400349867045,750.73486328125,2003520,0.0,0.0,0.0
407,2017-05-03,757.3865171889665,757.3865171889665,750.1257305735588,752.5379028320312,1253982,0.0,0.0,0.0
408,2017-05-04,750.0770320077448,751.8556901069852,741.9634696264835,747.9085693359375,2565514,0.0,0.0,0.0
409,2017-05-05,751.465887112418,751.8557512015681,743.7665769734243,746.6416015625,1378948,0.0,0.0,0.0
410,2017-05-08,749.467906596012,750.4425072547845,744.8629422772736,747.9085693359375,1873626,0.0,0.0,0.0
411,2017-05-09,747.9086094523085,753.1714176010245,746.8609017909505,748.3715209960938,1672918,0.0,0.0,0.0
412,2017-05-10,750.4425807793463,757.7520864362879,749.0050684607781,756.1927490234375,1171122,0.0,0.0,0.0
413,2017-05-11,755.8027878115037,760.1884906421313,750.9297846663618,753.5612182617188,1937872,0.0,0.0,0.0
414,2017-05-12,753.3176517865367,758.6779558416405,748.5908025197273,756.11962890625,3073802,0.0,0.0,0.0
415,2017-05-15,755.3155180408901,758.824056653312,751.5389404506857,756.9723510742188,1402390,0.0,0.0,0.0
416,2017-05-16,757.7521076920535,761.1632104276448,754.462830054162,760.01806640625,1795188,0.0,0.0,0.0
417,2017-05-17,759.603801118086,762.8199714961494,756.0464848077869,758.7997436523438,1736236,0.0,0.0,0.0
418,2017-05-18,754.8283302613886,760.919585347423,754.3897479982115,758.7754516601562,1553640,0.0,0.0,0.0
419,2017-05-19,759.944892847872,765.0128283649993,753.0008628875756,760.7976684570312,1427068,0.0,0.0,0.0
420,2017-05-22,762.6737658507781,769.9345529624047,761.6991651508257,767.9853515625,1430026,0.0,0.0,0.9204016495496036
421,2017-05-23,769.9345716806985,771.6645117591339,762.62506625335,764.6229858398438,1540086,0.0,0.0,0.0
422,2017-05-24,764.5986588678901,767.7173336052392,761.163167512491,763.4778442382812,1733694,0.0,0.0,0.0
423,2017-05-25,763.6484333530699,794.0072716062765,763.6484333530699,788.037841796875,10045402,0.0,0.0,0.0
424,2017-05-26,782.9210922462731,795.2741437961255,780.2165516030049,792.350341796875,2721578,0.0,0.0,0.875278765335679
425,2017-05-29,789.3291414490518,803.0709877118081,788.2814337853348,795.2254638671875,2958170,0.0,0.0,0.0
426,2017-05-30,794.2995814668039,796.0051327153523,787.5504834231011,793.836669921875,2217092,0.0,0.0,0.0
427,2017-05-31,791.8631213279865,800.6345282103888,790.9616275176105,797.3208618164062,2659456,0.0,0.0,0.0
428,2017-06-01,798.6853063499425,799.0994997674193,789.694638318307,793.6173706054688,1679770,0.0,0.0,0.9340310245752336
429,2017-06-02,796.2488414057719,802.1451642584898,792.4478745500174,796.3706665039062,1606772,0.0,0.0,0.0
430,2017-06-05,796.1025361447952,798.6608629120587,791.8630470101488,797.0040893554688,1449950,0.0,0.0,0.0
431,2017-06-06,796.7360760740988,801.0243429686436,794.2995743124044,798.660888671875,2501316,0.0,0.0,0.0
432,2017-06-07,799.3675679479213,801.5604196927575,794.4701752571563,799.5625,1277138,0.0,0.0,-0.6421826928853989
433,2017-06-08,801.0729892518332,808.6261440355793,799.9765635574184,801.4871826171875,2124384,0.0,0.0,0.0
434,2017-06-09,799.2213439256649,813.7916372317665,799.2213439256649,812.2322998046875,2652636,0.0,0.0,0.0
435,2017-06-12,810.8677574906367,816.7153615110018,808.9185561505149,813.1824340820312,1985706,0.0,0.0,0.0
436,2017-06-13,809.771401710426,824.4635199781432,809.4059264275719,817.0565185546875,2525810,0.0,0.0,0.0
437,2017-06-14,816.2281079466227,818.640220949278,812.329705042997,814.3763427734375,1929180,0.0,0.0,0.0
438,2017-06-15,812.8169882623712,816.520459045722,805.7998512868658,811.038330078125,1763346,0.0,0.0,0.0
439,2017-06-16,811.3551208761186,816.0819106992711,807.9927364061367,813.4261474609375,1877552,0.0,0.0,0.0
440,2017-06-19,814.2789156977921,826.4614249093089,813.0119466367759,824.9508056640625,1912766,0.0,0.0,0.0
441,2017-06-20,823.537607759229,825.4868091977124,818.591497212096,821.8564453125,1830132,0.0,0.0,0.9082219246774912
442,2017-06-21,819.9315756926202,829.019739324147,818.4696746093152,827.777099609375,1705466,0.0,0.0,0.0
443,2017-06-22,825.9497452213991,836.2074418893551,824.1223688186689,827.43603515625,3337730,0.0,0.0,0.0
444,2017-06-23,829.3851647176551,829.7506399665025,816.3254920315472,818.0067138671875,2608734,0.0,0.0,0.0
445,2017-06-27,823.0502736947174,825.9740757327093,807.0911875706782,812.6464233398438,3000216,0.0,0.0,0.0
446,2017-06-28,811.3551447754169,816.2281486479419,807.846605781163,812.0617065429688,2224518,0.0,0.0,0.0
447,2017-06-29,817.7273361961862,825.0363687536965,809.9277653446172,815.7897338867188,4593854,5.5,0.0,0.0
448,2017-06-30,811.2523019278947,814.2936155761728,805.9544640913566,810.3938598632812,2165216,0.0,0.0,0.0
449,2017-07-03,810.6636425409838,817.9726757274153,808.0392744179819,813.6068725585938,1752166,0.0,0.0,0.0
450,2017-07-04,814.4162204192585,817.5801685326675,810.3692794052794,811.031494140625,1883040,0.0,0.0,-0.0525373294949531
451,2017-07-05,810.9088540490691,814.0483111539874,806.9355057838561,808.7750244140625,2007100,0.0,0.0,0.0
452,2017-07-06,810.6391058462519,815.7652072191653,810.0504239478207,813.3861083984375,2285838,0.0,0.0,0.0
453,2017-07-07,814.7105331874213,819.0027433630424,813.3125109919662,817.825439453125,2758698,0.0,0.0,0.0
454,2017-07-10,818.2179207974216,857.4609865431013,814.8087034128322,822.3139038085938,654626,0.0,0.0,-0.1127900779247284
455,2017-07-11,822.9025759200287,829.4022086067298,817.776414589965,824.3005981445312,2205140,0.0,0.0,0.0
456,2017-07-12,824.1043564126394,826.5570479495817,813.5823336712223,824.717529296875,2869446,0.0,0.0,0.0
457,2017-07-13,828.0286968005695,830.6285738883253,823.932713742074,825.8458251953125,2240502,0.0,0.0,0.0
458,2017-07-14,826.0174962935274,827.0721656668424,820.1800782581211,824.079833984375,1221626,0.0,0.0,0.0
459,2017-07-17,825.355345749037,827.8570794216697,822.6328338851839,825.2572021484375,1199670,0.0,0.0,0.0
460,2017-07-18,823.9572047303483,827.9551040754128,822.8044516367837,825.8458251953125,1161094,0.0,0.0,0.0
461,2017-07-19,826.5571076687103,832.0511131563399,825.0118999127617,830.1380615234375,1993622,0.0,0.0,0.0
462,2017-07-20,830.9228724831804,841.2732190623752,828.1022771423007,839.2620239257812,1849238,0.0,0.0,0.0
463,2017-07-21,840.8317284653824,841.395859513528,833.9151500789958,835.4113159179688,1936754,0.0,0.0,0.0
464,2017-07-24,838.8205563566862,853.5367064682071,831.4624813009259,851.133056640625,9839088,0.0,0.0,0.0
465,2017-07-25,862.8568946376705,862.8568946376705,850.1274493368387,853.364990234375,5580234,0.0,0.0,0.0
466,2017-07-26,854.5177836857264,860.8947820714408,849.8576694807813,857.2402954101562,1947672,0.0,0.0,0.0
467,2017-07-27,861.3853403627753,882.3804056403139,859.2024686630126,877.8919677734375,8980856,0.0,0.0,-0.6552826762199402
468,2017-07-28,869.2338643431964,876.3466696665465,863.8869849171972,872.42236328125,4627698,0.0,0.0,0.0
469,2017-07-31,871.9564746435364,878.5541915492784,866.5605527523907,875.316650390625,3684570,0.0,0.0,0.0
470,2017-08-01,874.0657076268482,887.4574279311099,869.3320007863941,881.595458984375,4258430,0.0,0.0,0.9104316905140876
471,2017-08-02,886.4027985725068,886.4027985725068,874.163890690383,878.873046875,3698958,0.0,0.0,0.0
472,2017-08-03,877.0825857688075,879.0447392045319,870.4112760633786,873.1337280273438,2128392,0.0,0.0,0.0
473,2017-08-04,871.6866461726278,881.3747785653737,866.364317062014,878.186279296875,1772534,0.0,0.0,0.0
474,2017-08-07,876.1015202089135,881.2276221729609,875.610981843735,877.3524169921875,959330,0.0,0.0,0.0
475,2017-08-08,879.0937331581302,881.6200175449897,866.3397365209514,872.1281127929688,2017686,0.0,0.0,0.0
476,2017-08-09,868.7433232321233,871.7111038784598,862.5380018044326,865.5302734375,1635028,0.0,0.0,0.0
477,2017-08-10,863.3475189933771,866.2907491717635,859.8401577214322,863.5682373046875,3894222,0.0,0.0,0.0
478,2017-08-11,855.989370066815,862.3663682392325,849.1954262976187,857.97607421875,3179918,0.0,0.0,0.0
479,2017-08-14,859.9136400448434,870.6809317795917,857.4609485444303,861.973876953125,1788542,0.0,0.0,0.0
480,2017-08-16,864.5002366824777,877.9655501239425,857.7308434781778,873.7714233398438,2213416,0.0,0.0,0.0
481,2017-08-17,871.3186665377785,873.6241726252497,860.281554646378,865.996337890625,2727434,0.0,0.0,0.0
482,2017-08-18,863.3475404415599,863.8380788168108,855.0083880622949,859.496826171875,1853732,0.0,0.0,0.0
483,2017-08-21,860.4042221399644,862.8569137652208,852.6536926520873,855.1063842773438,2004862,0.0,0.0,0.0
484,2017-08-22,859.079797746764,860.4042272802483,851.9669919910265,856.970458984375,3304778,0.0,0.0,0.0
